timestamp,stock_id,deal_volume,deal_amount,open_price,high_price,low_price,close_price,price_diff,trade_count,estimated_day_volume,pct_of_yesterday_avg,total_in_volume,total_out_volume,buy_prices,buy_volumes,sell_prices,sell_volumes,byIndexFlag,extra_data
20260515 11:00:43,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[227, 366, 571, 334, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[151, 300, 399, 786, 294]",50,{}
20260515 11:00:48,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 366, 572, 334, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[150, 299, 399, 785, 295]",50,{}
20260515 11:00:53,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 366, 572, 336, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[150, 299, 399, 785, 295]",50,{}
20260515 11:00:58,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[227, 386, 571, 337, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[150, 299, 398, 785, 296]",50,{}
20260515 11:01:03,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 386, 571, 337, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[149, 299, 399, 785, 296]",50,{}
20260515 11:01:08,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 387, 571, 337, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[148, 299, 399, 786, 295]",50,{}
20260515 11:01:13,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[227, 387, 571, 337, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[147, 300, 399, 787, 295]",50,{}
20260515 11:01:18,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 387, 572, 336, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[145, 300, 404, 787, 295]",50,{}
20260515 11:01:23,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 387, 574, 336, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[147, 300, 405, 787, 295]",50,{}
20260515 11:01:28,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 386, 575, 336, 675]","[22850000, 22900000, 22950000, 23000000, 23050000]","[148, 299, 405, 787, 294]",50,{}
20260515 11:01:33,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[231, 385, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[146, 299, 406, 787, 294]",50,{}
20260515 11:01:38,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[230, 385, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[142, 299, 407, 787, 294]",50,{}
20260515 11:01:43,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[232, 385, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[142, 303, 407, 786, 294]",50,{}
20260515 11:01:48,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[232, 385, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[148, 302, 407, 787, 294]",50,{}
20260515 11:01:53,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[226, 416, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[148, 302, 407, 787, 294]",50,{}
20260515 11:01:58,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[228, 415, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[149, 302, 407, 787, 294]",50,{}
20260515 11:02:03,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[222, 415, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[153, 303, 407, 787, 294]",50,{}
20260515 11:02:08,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[223, 415, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[157, 309, 408, 787, 294]",50,{}
20260515 11:02:13,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[225, 415, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[161, 309, 408, 786, 294]",50,{}
20260515 11:02:18,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 415, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[163, 310, 408, 746, 294]",50,{}
20260515 11:02:23,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 416, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[166, 311, 409, 745, 294]",50,{}
20260515 11:02:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[222, 416, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[165, 309, 409, 745, 294]",50,{}
20260515 11:02:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[222, 416, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[165, 311, 409, 744, 294]",50,{}
20260515 11:02:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[223, 420, 575, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[167, 302, 410, 743, 295]",50,{}
20260515 11:02:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[223, 420, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[189, 302, 410, 743, 297]",50,{}
20260515 11:02:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 420, 576, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[189, 310, 410, 743, 297]",50,{}
20260515 11:02:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 421, 551, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[190, 313, 410, 743, 297]",50,{}
20260515 11:02:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 420, 550, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[190, 314, 410, 744, 297]",50,{}
20260515 11:03:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[202, 420, 561, 336, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[189, 312, 410, 744, 297]",50,{}
20260515 11:03:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[207, 421, 551, 335, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[188, 313, 410, 744, 297]",50,{}
20260515 11:03:14,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[209, 421, 549, 335, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[190, 313, 413, 744, 297]",50,{}
20260515 11:03:19,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[209, 421, 548, 335, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[190, 314, 413, 744, 297]",50,{}
20260515 11:03:24,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[209, 421, 549, 335, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[190, 314, 413, 744, 296]",50,{}
20260515 11:03:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[206, 421, 549, 335, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[193, 313, 412, 744, 296]",50,{}
20260515 11:03:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[203, 421, 560, 334, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[191, 312, 412, 744, 296]",50,{}
20260515 11:03:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[203, 421, 559, 334, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[193, 311, 413, 744, 296]",50,{}
20260515 11:03:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[206, 421, 559, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[196, 308, 413, 739, 296]",50,{}
20260515 11:03:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[206, 421, 559, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[195, 301, 413, 740, 296]",50,{}
20260515 11:03:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[205, 421, 559, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[197, 301, 413, 753, 296]",50,{}
20260515 11:03:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[212, 414, 559, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[195, 302, 413, 753, 296]",50,{}
20260515 11:04:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[217, 409, 569, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[195, 300, 413, 753, 296]",50,{}
20260515 11:04:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[224, 402, 569, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[194, 299, 415, 752, 296]",50,{}
20260515 11:04:14,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[231, 394, 570, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[194, 301, 414, 750, 297]",50,{}
20260515 11:04:19,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[235, 391, 570, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[196, 301, 414, 750, 297]",50,{}
20260515 11:04:24,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[244, 383, 570, 334, 663]","[22850000, 22900000, 22950000, 23000000, 23050000]","[202, 313, 403, 750, 297]",50,{}
20260515 11:04:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[244, 383, 569, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[202, 313, 404, 741, 297]",50,{}
20260515 11:04:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[244, 382, 574, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[206, 321, 404, 750, 297]",50,{}
20260515 11:04:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[244, 382, 574, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[207, 321, 406, 750, 297]",50,{}
20260515 11:04:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[244, 382, 574, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[207, 321, 408, 750, 297]",50,{}
20260515 11:04:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[245, 382, 574, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[206, 325, 407, 750, 297]",50,{}
20260515 11:04:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[246, 382, 574, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[206, 326, 407, 741, 299]",50,{}
20260515 11:04:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[246, 381, 575, 334, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[203, 317, 407, 741, 299]",50,{}
20260515 11:05:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[246, 381, 575, 333, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[203, 317, 408, 741, 299]",50,{}
20260515 11:05:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[245, 380, 575, 333, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[200, 326, 388, 741, 301]",50,{}
20260515 11:05:14,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[246, 381, 574, 333, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[201, 317, 387, 741, 301]",50,{}
20260515 11:05:19,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[279, 381, 570, 322, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[202, 326, 387, 749, 301]",50,{}
20260515 11:05:24,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[280, 381, 571, 322, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[202, 337, 386, 741, 302]",50,{}
20260515 11:05:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[281, 380, 572, 322, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[201, 344, 386, 748, 302]",50,{}
20260515 11:05:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[281, 380, 572, 322, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[201, 337, 387, 748, 302]",50,{}
20260515 11:05:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[283, 380, 572, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[203, 347, 385, 748, 303]",50,{}
20260515 11:05:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[283, 381, 572, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[205, 337, 384, 748, 303]",50,{}
20260515 11:05:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[283, 381, 572, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[206, 343, 386, 746, 303]",50,{}
20260515 11:05:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[296, 381, 572, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[204, 339, 384, 746, 303]",50,{}
20260515 11:05:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[297, 380, 573, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[204, 346, 384, 747, 303]",50,{}
20260515 11:06:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[297, 379, 579, 322, 665]","[22850000, 22900000, 22950000, 23000000, 23050000]","[207, 348, 384, 747, 303]",50,{}
20260515 11:06:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 379, 570, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[206, 349, 382, 748, 303]",50,{}
20260515 11:06:14,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 378, 571, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[252, 339, 382, 749, 303]",50,{}
20260515 11:06:19,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[297, 378, 571, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[275, 338, 383, 749, 303]",50,{}
20260515 11:06:24,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 378, 571, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[274, 338, 384, 749, 303]",50,{}
20260515 11:06:29,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[301, 377, 569, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[274, 339, 384, 749, 303]",50,{}
20260515 11:06:34,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[300, 377, 570, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[275, 338, 385, 750, 303]",50,{}
20260515 11:06:39,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[299, 377, 570, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[277, 341, 385, 749, 303]",50,{}
20260515 11:06:44,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[299, 375, 571, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[278, 341, 386, 749, 303]",50,{}
20260515 11:06:49,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[297, 375, 571, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[275, 341, 386, 750, 303]",50,{}
20260515 11:06:54,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 375, 574, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[274, 346, 386, 750, 303]",50,{}
20260515 11:06:59,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 376, 574, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[273, 346, 386, 750, 303]",50,{}
20260515 11:07:04,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 377, 573, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[225, 346, 386, 750, 303]",50,{}
20260515 11:07:09,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 377, 574, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[274, 346, 388, 750, 303]",50,{}
20260515 11:07:15,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[299, 377, 574, 323, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[273, 347, 388, 750, 303]",50,{}
20260515 11:07:20,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[300, 376, 575, 328, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[282, 343, 388, 754, 303]",50,{}
20260515 11:07:25,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[301, 376, 574, 328, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[281, 343, 388, 754, 303]",50,{}
20260515 11:07:30,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[292, 320, 577, 328, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[280, 401, 395, 753, 301]",50,{}
20260515 11:07:35,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[293, 320, 579, 328, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[283, 393, 394, 754, 301]",50,{}
20260515 11:07:40,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[289, 371, 578, 328, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[281, 337, 386, 756, 303]",50,{}
20260515 11:07:45,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[287, 372, 578, 328, 664]","[22850000, 22900000, 22950000, 23000000, 23050000]","[281, 337, 387, 756, 303]",50,{}
20260515 11:07:50,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[286, 322, 578, 328, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[281, 394, 424, 754, 301]",50,{}
20260515 11:07:55,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[287, 321, 579, 328, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[312, 395, 424, 754, 301]",50,{}
20260515 11:08:00,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[288, 322, 580, 328, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[313, 395, 424, 755, 302]",50,{}
20260515 11:08:05,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[284, 321, 581, 331, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[316, 393, 425, 756, 302]",50,{}
20260515 11:08:10,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[298, 325, 579, 331, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[288, 382, 396, 756, 302]",50,{}
20260515 11:08:15,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[295, 325, 579, 331, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[261, 392, 427, 756, 302]",50,{}
20260515 11:08:20,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[294, 325, 578, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[314, 389, 427, 755, 302]",50,{}
20260515 11:08:25,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[283, 325, 577, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[313, 389, 427, 755, 302]",50,{}
20260515 11:08:30,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[282, 325, 574, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[316, 380, 427, 756, 302]",50,{}
20260515 11:08:35,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[281, 326, 574, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[343, 385, 428, 756, 302]",50,{}
20260515 11:08:40,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[280, 326, 573, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[340, 378, 428, 756, 302]",50,{}
20260515 11:08:45,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[279, 327, 571, 332, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[311, 377, 427, 756, 302]",50,{}
20260515 11:08:50,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[279, 326, 571, 333, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[312, 384, 427, 756, 302]",50,{}
20260515 11:08:55,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[278, 326, 572, 333, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[315, 378, 427, 755, 302]",50,{}
20260515 11:09:00,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[278, 326, 572, 333, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[314, 378, 427, 754, 302]",50,{}
20260515 11:09:05,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[273, 327, 569, 333, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[315, 379, 427, 755, 303]",50,{}
20260515 11:09:10,2330,,,,,,,,0,,,0,0,"[22800000, 22750000, 22700000, 22650000, 22600000]","[275, 327, 569, 333, 644]","[22850000, 22900000, 22950000, 23000000, 23050000]","[313, 377, 427, 755, 303]",50,{}
